lat,long,elev
85.71428571428571,-40.833333333333336,2083.0
85.71428571428571,-40.0,2059.0
85.71428571428571,-39.166666666666664,2030.0
85.71428571428571,-38.333333333333336,1990.0
85.71428571428571,-37.5,1957.0
85.71428571428571,-36.666666666666664,1923.0
85.71428571428571,-35.833333333333336,1891.0
85.71428571428571,-35.0,1859.0
85.71428571428571,-34.166666666666664,1826.0
85.71428571428571,-33.333333333333336,1784.0
85.71428571428571,-32.5,1733.0
85.71428571428571,-31.666666666666668,1675.0
85.71428571428571,-30.833333333333332,1606.0
85.71428571428571,-30.0,1523.0
85.71428571428571,-29.166666666666668,1420.0
85.71428571428571,-28.333333333333332,1275.0
85.71428571428571,-27.5,995.0
85.71428571428571,-26.666666666666668,667.0
85.71428571428571,-25.833333333333332,451.0
85.71428571428571,-25.0,288.0
85.71428571428571,-24.166666666666668,373.0
85.71428571428571,-23.333333333333332,528.0
85.71428571428571,-22.5,663.0
85.71428571428571,-21.666666666666668,566.0
85.71428571428571,-20.833333333333332,189.0
85.71428571428571,-20.0,509.0
85.71428571428571,-19.166666666666668,433.0
85.71428571428571,-18.333333333333332,97.0
85.71428571428571,19.166666666666668,99.0
85.71428571428571,20.0,284.0
85.71428571428571,22.5,111.0
85.71428571428571,24.166666666666668,61.0
85.71428571428571,92.5,59.0
85.71428571428571,93.33333333333333,212.0
85.71428571428571,94.16666666666667,342.0
85.71428571428571,95.0,439.0
85.71428571428571,95.83333333333333,320.0
85.71428571428571,96.66666666666667,194.0
84.64285714285714,-94.16666666666667,140.0
84.64285714285714,-93.33333333333333,248.0
84.64285714285714,-92.5,344.0
84.64285714285714,-91.66666666666667,713.0
84.64285714285714,-90.83333333333333,649.0
84.64285714285714,-90.0,918.0
84.64285714285714,-89.16666666666667,767.0
84.64285714285714,-88.33333333333333,422.0
84.64285714285714,-87.5,269.0
84.64285714285714,-86.66666666666667,110.0
84.64285714285714,-85.83333333333333,27.0
84.64285714285714,-85.0,114.0
84.64285714285714,-84.16666666666667,309.0
84.64285714285714,-83.33333333333333,531.0
84.64285714285714,-82.5,365.0
84.64285714285714,-81.66666666666667,410.0
84.64285714285714,-80.83333333333333,590.0
84.64285714285714,-80.0,862.0
84.64285714285714,-79.16666666666667,659.5
84.64285714285714,-78.33333333333333,658.0
84.64285714285714,-77.5,395.0
84.64285714285714,-76.66666666666667,306.0
84.64285714285714,-75.83333333333333,327.0
84.64285714285714,-75.0,173.0
84.64285714285714,-65.0,276.0
84.64285714285714,-64.16666666666667,558.0
84.64285714285714,-63.333333333333336,813.0
84.64285714285714,-62.5,990.0
84.64285714285714,-61.666666666666664,1148.0
84.64285714285714,-60.833333333333336,1282.0
84.64285714285714,-60.0,1391.0
84.64285714285714,-59.166666666666664,1483.0
84.64285714285714,-58.333333333333336,1554.0
84.64285714285714,-57.5,1605.0
84.64285714285714,-56.666666666666664,1647.0
84.64285714285714,-55.833333333333336,1694.0
84.64285714285714,-55.0,1742.0
84.64285714285714,-54.166666666666664,1797.0
84.64285714285714,-53.333333333333336,1845.0
84.64285714285714,-52.5,1894.0
84.64285714285714,-51.666666666666664,1945.0
84.64285714285714,-50.833333333333336,2008.0
84.64285714285714,-50.0,2065.0
84.64285714285714,-49.166666666666664,2111.0
84.64285714285714,-48.333333333333336,2151.0
84.64285714285714,-47.5,2187.0
84.64285714285714,-46.666666666666664,2214.0
84.64285714285714,-45.833333333333336,2236.0
84.64285714285714,-45.0,2257.0
84.64285714285714,-44.166666666666664,2270.0
84.64285714285714,-43.333333333333336,2277.0
84.64285714285714,-42.5,2273.0
84.64285714285714,-41.666666666666664,2260.0
84.64285714285714,-40.833333333333336,2238.0
84.64285714285714,-40.0,2209.0
84.64285714285714,-39.166666666666664,2179.0
84.64285714285714,-38.333333333333336,2140.0
84.64285714285714,-37.5,2100.0
84.64285714285714,-36.666666666666664,2055.0
84.64285714285714,-35.833333333333336,2004.0
84.64285714285714,-35.0,1950.0
84.64285714285714,-34.166666666666664,1889.0
84.64285714285714,-33.333333333333336,1821.0
84.64285714285714,-32.5,1744.0
84.64285714285714,-31.666666666666668,1660.0
84.64285714285714,-30.833333333333332,1572.0
84.64285714285714,-30.0,1465.0
84.64285714285714,-29.166666666666668,1361.0
84.64285714285714,-28.333333333333332,1235.0
84.64285714285714,-27.5,1121.0
84.64285714285714,-26.666666666666668,1015.0
84.64285714285714,-25.833333333333332,935.0
84.64285714285714,-25.0,845.0
84.64285714285714,-24.166666666666668,582.0
84.64285714285714,-23.333333333333332,340.0
84.64285714285714,-22.5,266.0
84.64285714285714,-21.666666666666668,297.0
84.64285714285714,-20.833333333333332,236.0
84.64285714285714,-20.0,7.0
84.64285714285714,10.833333333333334,69.0
84.64285714285714,11.666666666666666,379.0
84.64285714285714,12.5,577.0
84.64285714285714,13.333333333333334,81.0
84.64285714285714,14.166666666666666,588.0
84.64285714285714,15.0,27.0
84.64285714285714,15.833333333333334,514.0
84.64285714285714,16.666666666666668,772.0
84.64285714285714,17.5,402.0
84.64285714285714,18.333333333333332,51.0
84.64285714285714,21.666666666666668,46.0
84.64285714285714,22.5,150.0
84.64285714285714,23.333333333333332,259.0
84.64285714285714,24.166666666666668,239.0
84.64285714285714,25.0,27.0
84.64285714285714,94.16666666666667,67.0
84.64285714285714,95.0,246.0
84.64285714285714,95.83333333333333,173.0
84.64285714285714,96.66666666666667,145.0
84.64285714285714,97.5,249.0
84.64285714285714,98.33333333333333,590.0
84.64285714285714,99.16666666666667,191.0
83.57142857142857,-110.83333333333333,2.0
83.57142857142857,-104.16666666666667,8.0
83.57142857142857,-103.33333333333333,56.0
83.57142857142857,-102.5,86.0
83.57142857142857,-101.66666666666667,59.0
83.57142857142857,-100.83333333333333,51.0
83.57142857142857,-98.33333333333333,10.0
83.57142857142857,-97.5,36.0
83.57142857142857,-96.66666666666667,1.0
83.57142857142857,-93.33333333333333,31.0
83.57142857142857,-92.5,242.0
83.57142857142857,-91.66666666666667,610.0
83.57142857142857,-90.83333333333333,535.0
83.57142857142857,-90.0,513.0
83.57142857142857,-89.16666666666667,229.0
83.57142857142857,-87.5,163.0
83.57142857142857,-86.66666666666667,240.0
83.57142857142857,-85.83333333333333,453.0
83.57142857142857,-85.0,303.0
83.57142857142857,-84.16666666666667,341.0
83.57142857142857,-83.33333333333333,307.0
83.57142857142857,-82.5,316.0
83.57142857142857,-81.66666666666667,778.0
83.57142857142857,-80.83333333333333,1381.0
83.57142857142857,-80.0,1351.0
83.57142857142857,-79.16666666666667,1201.0
83.57142857142857,-78.33333333333333,970.0
83.57142857142857,-77.5,993.0
83.57142857142857,-76.66666666666667,674.0
83.57142857142857,-75.83333333333333,260.0
83.57142857142857,-71.66666666666667,301.0
83.57142857142857,-70.83333333333333,373.0
83.57142857142857,-70.0,373.0
83.57142857142857,-69.16666666666667,425.0
83.57142857142857,-68.33333333333333,541.0
83.57142857142857,-67.5,596.0
83.57142857142857,-66.66666666666667,945.0
83.57142857142857,-65.83333333333333,1202.0
83.57142857142857,-65.0,1346.0
83.57142857142857,-64.16666666666667,1447.0
83.57142857142857,-63.333333333333336,1519.0
83.57142857142857,-62.5,1585.0
83.57142857142857,-61.666666666666664,1645.0
83.57142857142857,-60.833333333333336,1705.0
83.57142857142857,-60.0,1764.0
83.57142857142857,-59.166666666666664,1821.0
83.57142857142857,-58.333333333333336,1877.0
83.57142857142857,-57.5,1927.0
83.57142857142857,-56.666666666666664,1970.0
83.57142857142857,-55.833333333333336,2015.0
83.57142857142857,-55.0,2052.0
83.57142857142857,-54.166666666666664,2092.0
83.57142857142857,-53.333333333333336,2131.0
83.57142857142857,-52.5,2167.0
83.57142857142857,-51.666666666666664,2205.0
83.57142857142857,-50.833333333333336,2242.0
83.57142857142857,-50.0,2277.0
83.57142857142857,-49.166666666666664,2313.0
83.57142857142857,-48.333333333333336,2346.0
83.57142857142857,-47.5,2367.0
83.57142857142857,-46.666666666666664,2392.0
83.57142857142857,-45.833333333333336,2411.0
83.57142857142857,-45.0,2427.0
83.57142857142857,-44.166666666666664,2436.0
83.57142857142857,-43.333333333333336,2432.0
83.57142857142857,-42.5,2414.0
83.57142857142857,-41.666666666666664,2389.0
83.57142857142857,-40.833333333333336,2360.0
83.57142857142857,-40.0,2323.0
83.57142857142857,-39.166666666666664,2285.0
83.57142857142857,-38.333333333333336,2245.0
83.57142857142857,-37.5,2194.0
83.57142857142857,-36.666666666666664,2146.0
83.57142857142857,-35.833333333333336,2096.0
83.57142857142857,-35.0,2034.0
83.57142857142857,-34.166666666666664,1963.0
83.57142857142857,-33.333333333333336,1900.0
83.57142857142857,-32.5,1826.0
83.57142857142857,-31.666666666666668,1741.0
83.57142857142857,-30.833333333333332,1660.0
83.57142857142857,-30.0,1550.0
83.57142857142857,-29.166666666666668,1439.0
83.57142857142857,-28.333333333333332,1305.0
83.57142857142857,-27.5,1164.0
83.57142857142857,-26.666666666666668,1085.0
83.57142857142857,-25.833333333333332,1037.0
83.57142857142857,-25.0,1018.0
83.57142857142857,-24.166666666666668,917.0
83.57142857142857,-23.333333333333332,676.0
83.57142857142857,-22.5,517.0
83.57142857142857,-21.666666666666668,170.0
83.57142857142857,12.5,308.0
83.57142857142857,13.333333333333334,479.0
83.57142857142857,14.166666666666666,17.0
83.57142857142857,15.0,74.0
83.57142857142857,15.833333333333334,224.0
83.57142857142857,16.666666666666668,493.0
83.57142857142857,17.5,700.0
83.57142857142857,18.333333333333332,396.0
83.57142857142857,19.166666666666668,108.0
83.57142857142857,20.833333333333332,97.0
83.57142857142857,100.0,29.0
83.57142857142857,100.83333333333333,240.0
83.57142857142857,101.66666666666667,343.0
83.57142857142857,102.5,293.0
83.57142857142857,103.33333333333333,291.0
83.57142857142857,104.16666666666667,162.0
82.5,-112.5,27.0
82.5,-111.66666666666667,29.0
82.5,-110.83333333333333,9.0
82.5,-95.83333333333333,4.0
82.5,-87.5,101.0
82.5,-86.66666666666667,77.0
82.5,-85.0,193.0
82.5,-84.16666666666667,248.0
82.5,-83.33333333333333,231.0
82.5,-82.5,353.0
82.5,-81.66666666666667,803.0
82.5,-80.83333333333333,1062.0
82.5,-80.0,703.0
82.5,-79.16666666666667,428.0
82.5,-78.33333333333333,7.0
82.5,-71.66666666666667,46.0
82.5,-70.83333333333333,329.0
82.5,-70.0,553.0
82.5,-69.16666666666667,665.0
82.5,-68.33333333333333,1045.0
82.5,-67.5,823.0
82.5,-66.66666666666667,768.0
82.5,-65.83333333333333,929.0
82.5,-65.0,1233.0
82.5,-64.16666666666667,1531.0
82.5,-63.333333333333336,1680.0
82.5,-62.5,1817.0
82.5,-61.666666666666664,1906.0
82.5,-60.833333333333336,1973.0
82.5,-60.0,2025.0
82.5,-59.166666666666664,2065.0
82.5,-58.333333333333336,2097.0
82.5,-57.5,2130.0
82.5,-56.666666666666664,2167.0
82.5,-55.833333333333336,2207.0
82.5,-55.0,2248.0
82.5,-54.166666666666664,2288.0
82.5,-53.333333333333336,2328.0
82.5,-52.5,2364.0
82.5,-51.666666666666664,2398.0
82.5,-50.833333333333336,2431.0
82.5,-50.0,2462.0
82.5,-49.166666666666664,2485.0
82.5,-48.333333333333336,2508.0
82.5,-47.5,2530.0
82.5,-46.666666666666664,2553.0
82.5,-45.833333333333336,2570.0
82.5,-45.0,2579.0
82.5,-44.166666666666664,2578.0
82.5,-43.333333333333336,2562.0
82.5,-42.5,2541.0
82.5,-41.666666666666664,2513.0
82.5,-40.833333333333336,2483.0
82.5,-40.0,2448.0
82.5,-39.166666666666664,2407.0
82.5,-38.333333333333336,2364.0
82.5,-37.5,2318.0
82.5,-36.666666666666664,2269.0
82.5,-35.833333333333336,2216.0
82.5,-35.0,2170.0
82.5,-34.166666666666664,2115.0
82.5,-33.333333333333336,2051.0
82.5,-32.5,1978.0
82.5,-31.666666666666668,1894.0
82.5,-30.833333333333332,1827.0
82.5,-30.0,1751.0
82.5,-29.166666666666668,1660.0
82.5,-28.333333333333332,1571.0
82.5,-27.5,1516.0
82.5,-26.666666666666668,1374.0
82.5,-25.833333333333332,1254.0
82.5,-25.0,1072.0
82.5,-24.166666666666668,755.0
82.5,-23.333333333333332,562.0
82.5,-22.5,307.0
82.5,-21.666666666666668,79.0
82.5,-20.833333333333332,17.0
82.5,14.166666666666666,83.0
82.5,15.0,277.0
82.5,15.833333333333334,356.0
82.5,16.666666666666668,435.0
82.5,17.5,230.0
82.5,20.833333333333332,25.0
82.5,21.666666666666668,250.0
82.5,22.5,156.0
81.42857142857143,-120.0,34.0
81.42857142857143,-119.16666666666667,45.0
81.42857142857143,-118.33333333333333,43.0
81.42857142857143,-117.5,60.0
81.42857142857143,-116.66666666666667,12.0
81.42857142857143,-95.83333333333333,162.0
81.42857142857143,-95.0,63.0
81.42857142857143,-89.16666666666667,27.0
81.42857142857143,-88.33333333333333,233.0
81.42857142857143,-87.5,383.0
81.42857142857143,-86.66666666666667,553.0
81.42857142857143,-85.83333333333333,668.0
81.42857142857143,-85.0,506.0
81.42857142857143,-84.16666666666667,483.0
81.42857142857143,-83.33333333333333,477.0
81.42857142857143,-82.5,373.0
81.42857142857143,-81.66666666666667,452.0
81.42857142857143,-80.83333333333333,620.0
81.42857142857143,-80.0,462.5
81.42857142857143,-79.16666666666667,4.0
81.42857142857143,-70.83333333333333,12.0
81.42857142857143,-70.0,236.0
81.42857142857143,-69.16666666666667,516.0
81.42857142857143,-68.33333333333333,618.0
81.42857142857143,-67.5,697.0
81.42857142857143,-66.66666666666667,856.0
81.42857142857143,-65.83333333333333,976.0
81.42857142857143,-65.0,1269.0
81.42857142857143,-64.16666666666667,1480.0
81.42857142857143,-63.333333333333336,1604.0
81.42857142857143,-62.5,1672.0
81.42857142857143,-61.666666666666664,1733.0
81.42857142857143,-60.833333333333336,1733.0
81.42857142857143,-60.0,1758.0
81.42857142857143,-59.166666666666664,1807.0
81.42857142857143,-58.333333333333336,1865.0
81.42857142857143,-57.5,1926.0
81.42857142857143,-56.666666666666664,1991.0
81.42857142857143,-55.833333333333336,2074.0
81.42857142857143,-55.0,2154.0
81.42857142857143,-54.166666666666664,2231.0
81.42857142857143,-53.333333333333336,2302.0
81.42857142857143,-52.5,2368.0
81.42857142857143,-51.666666666666664,2431.0
81.42857142857143,-50.833333333333336,2486.0
81.42857142857143,-50.0,2537.0
81.42857142857143,-49.166666666666664,2580.0
81.42857142857143,-48.333333333333336,2620.0
81.42857142857143,-47.5,2655.0
81.42857142857143,-46.666666666666664,2685.0
81.42857142857143,-45.833333333333336,2704.0
81.42857142857143,-45.0,2710.0
81.42857142857143,-44.166666666666664,2702.0
81.42857142857143,-43.333333333333336,2686.0
81.42857142857143,-42.5,2667.0
81.42857142857143,-41.666666666666664,2647.0
81.42857142857143,-40.833333333333336,2620.0
81.42857142857143,-40.0,2588.0
81.42857142857143,-39.166666666666664,2552.0
81.42857142857143,-38.333333333333336,2518.0
81.42857142857143,-37.5,2481.0
81.42857142857143,-36.666666666666664,2443.0
81.42857142857143,-35.833333333333336,2390.0
81.42857142857143,-35.0,2345.0
81.42857142857143,-34.166666666666664,2290.0
81.42857142857143,-33.333333333333336,2251.0
81.42857142857143,-32.5,2199.0
81.42857142857143,-31.666666666666668,2147.0
81.42857142857143,-30.833333333333332,2103.0
81.42857142857143,-30.0,2054.0
81.42857142857143,-29.166666666666668,1997.0
81.42857142857143,-28.333333333333332,1956.0
81.42857142857143,-27.5,1851.0
81.42857142857143,-26.666666666666668,1701.0
81.42857142857143,-25.833333333333332,1420.0
81.42857142857143,-25.0,1073.0
81.42857142857143,-24.166666666666668,666.0
81.42857142857143,-23.333333333333332,185.0
81.42857142857143,-22.5,143.0
81.42857142857143,-21.666666666666668,246.0
81.42857142857143,-20.833333333333332,19.0
81.42857142857143,-20.0,20.0
81.42857142857143,-19.166666666666668,124.0
81.42857142857143,15.833333333333334,221.0
81.42857142857143,16.666666666666668,119.0
81.42857142857143,66.66666666666667,7.0
81.42857142857143,67.5,185.0
81.42857142857143,101.66666666666667,57.0
81.42857142857143,102.5,129.0
81.42857142857143,103.33333333333333,140.0
81.42857142857143,104.16666666666667,50.0
81.42857142857143,105.0,62.0
81.42857142857143,105.83333333333333,49.0
80.35714285714286,-121.66666666666667,17.0
80.35714285714286,-120.83333333333333,45.0
80.35714285714286,-120.0,9.0
80.35714285714286,-116.66666666666667,14.0
80.35714285714286,-115.83333333333333,111.0
80.35714285714286,-115.0,111.0
80.35714285714286,-114.16666666666667,123.0
80.35714285714286,-113.33333333333333,93.0
80.35714285714286,-110.0,11.0
